exercise_slug,language_code,step_order,instruction
Smith_Incline_Shoulder_Raise,en,2,"Using a shoulder width pronated (palms forward) grip, lift the bar from the rack and hold it straight over you with a slight bend at the elbows. This will be your starting position."
Smith_Incline_Shoulder_Raise,vi,2,"Dùng tay cầm rộng bằng vai, lòng bàn tay hướng về phía trước, nâng tạ khỏi giá và giữ thẳng trên đầu với khuỷu tay hơi cong. Đây là tư thế bắt đầu."
Smith_Incline_Shoulder_Raise,en,3,"As you breathe out, lift the bar up until your arms are fully extended. Note: The contraction should be felt around the shoulders."
Smith_Incline_Shoulder_Raise,vi,3,"Khi thở ra, nâng tạ đòn lên cho đến khi cánh tay duỗi thẳng. Cảm nhận cơ co ở vai."
Smith_Incline_Shoulder_Raise,en,4,"After a second pause, bring the bar back down to the starting position as you breathe in."
Smith_Incline_Shoulder_Raise,vi,4,"Sau một giây tạm dừng, hạ tạ về vị trí ban đầu trong lúc hít vào."
Smith_Incline_Shoulder_Raise,en,5,Repeat the movement for the prescribed amount of repetitions.
Smith_Incline_Shoulder_Raise,vi,5,Lặp lại động tác theo số lần quy định.
Smith_Incline_Shoulder_Raise,en,6,"When you are done, place the bar back in the rack."
Smith_Incline_Shoulder_Raise,vi,6,"Hoàn tất, đặt thanh tạ vào giá."
Smith_Machine_Behind_the_Back_Shrug,en,1,"With the bar at thigh level, load an appropriate weight."
Smith_Machine_Behind_the_Back_Shrug,vi,1,"Thanh tạ ngang đùi, tải trọng lượng phù hợp."
Smith_Machine_Behind_the_Back_Shrug,en,2,"Stand with the bar behind you, taking a shoulder-width, pronated grip on the bar and unhook the weight. You should be standing up straight with your head and chest up and your arms extended. This will be your starting position."
Smith_Machine_Behind_the_Back_Shrug,vi,2,"Đứng quay lưng vào tạ, hai tay nắm thanh tạ rộng bằng vai, lòng bàn tay úp và gỡ tạ. Đứng thẳng, đầu và ngực ưỡn ra, hai tay duỗi thẳng. Đây là vị trí bắt đầu."
Smith_Machine_Behind_the_Back_Shrug,en,3,Initiate the movement by shrugging your shoulders straight up. Do not flex the arms or wrist during the movement.
Smith_Machine_Behind_the_Back_Shrug,vi,3,Bắt đầu động tác bằng cách nhún vai thẳng lên. Không gập cánh tay hoặc cổ tay trong suốt động tác.
Smith_Machine_Behind_the_Back_Shrug,en,4,After a brief pause return the weight to the starting position.
Smith_Machine_Behind_the_Back_Shrug,vi,4,"Sau một khoảng dừng ngắn, đưa tạ về vị trí ban đầu."
Smith_Machine_Behind_the_Back_Shrug,en,5,Repeat for the desired number of repetitions before engaging the hooks to rack the weight.
Smith_Machine_Behind_the_Back_Shrug,vi,5,Lặp lại số lần mong muốn trước khi khóa móc để đặt tạ.
Smith_Machine_Bench_Press,en,1,"Place a flat bench underneath the smith machine. Now place the barbell at a height that you can reach when lying down and your arms are almost fully extended. Once the weight you need is selected, lie down on the flat bench. Using a pronated grip that is wider than shoulder width, unlock the bar from the rack and hold it straight over you with your arms locked. This will be your starting position."
Smith_Machine_Bench_Press,vi,1,"Đặt ghế phẳng bên dưới máy Smith. Đặt thanh đòn ở độ cao dễ với tới khi nằm và tay gần như duỗi thẳng. Sau khi chọn tạ, nằm xuống ghế phẳng. Dùng tay nắm sấp, rộng hơn vai, mở khóa thanh tạ và giữ thanh đòn thẳng trên đầu với tay khóa. Đây là vị trí bắt đầu của bạn."
Smith_Machine_Bench_Press,en,2,"As you breathe in, come down slowly until you feel the bar on your middle chest."
Smith_Machine_Bench_Press,vi,2,"Khi hít vào, hạ thanh tạ xuống chậm rãi chạm ngực giữa."
Smith_Machine_Bench_Press,en,3,"After a second pause, bring the bar back to the starting position as you breathe out and push the bar using your chest muscles. Lock your arms in the contracted position, hold for a second and then start coming down slowly again. Tip: It should take at least twice as long to go down than to come up."
Smith_Machine_Bench_Press,vi,3,"Sau khi tạm dừng một giây, đẩy thanh tạ về vị trí ban đầu đồng thời thở ra và dùng cơ ngực. Khóa tay ở vị trí co lại, giữ một giây, sau đó từ từ hạ xuống. Lưu ý: Thời gian hạ tạ nên gấp đôi thời gian đẩy lên."
Smith_Machine_Bench_Press,en,4,Repeat the movement for the prescribed amount of repetitions.
Smith_Machine_Bench_Press,vi,4,Lặp lại động tác theo số lần quy định.
Smith_Machine_Bench_Press,en,5,"When you are done, lock the bar back in the rack."
Smith_Machine_Bench_Press,vi,5,"Khi xong, khóa thanh tạ lại vào giá đỡ."
Smith_Machine_Bent_Over_Row,en,1,Set the barbell attached to the smith machine to a height that is about 2 inches below your knees.
Smith_Machine_Bent_Over_Row,vi,1,Đặt thanh tạ máy Smith ở độ cao khoảng 2 inch dưới đầu gối.
Smith_Machine_Bent_Over_Row,en,2,"Bend your knees slightly and bring your torso forward, by bending at the waist, while keeping the back straight until it is almost parallel to the floor. Tip: Make sure that you keep the head up."
Smith_Machine_Bent_Over_Row,vi,2,"Hơi gập đầu gối và cúi thân người về phía trước, gập người ở eo, giữ lưng thẳng đến khi gần song song với sàn. Mẹo: Giữ đầu ngẩng lên."
Smith_Machine_Bent_Over_Row,en,3,Now grasp the barbell using an overhand (pronated) grip and unlock it from the smith machine rack. Then let it hang directly in front of you as your arms hang extended perpendicular to the floor and your torso. This is your starting position.
Smith_Machine_Bent_Over_Row,vi,3,"Dùng tay nắm thanh đòn kiểu úp (pronated), tháo khóa khỏi giàn Smith. Để thanh đòn treo thẳng trước người, hai tay duỗi thẳng vuông góc với sàn và thân. Đây là vị trí bắt đầu."
Smith_Machine_Bent_Over_Row,en,4,"While keeping the torso stationary, lift the barbell as you breathe out, keeping the elbows close to the body and not doing any force with the forearm other than holding the weights. On the top contracted position, squeeze the back muscles and hold for a second."
Smith_Machine_Bent_Over_Row,vi,4,"Giữ thân cố định, thở ra và nâng tạ đòn, khuỷu tay sát người. Dùng cơ lưng siết chặt và giữ trong một giây ở vị trí co bóp cao nhất."
Smith_Machine_Bent_Over_Row,en,5,Slowly lower the weight again to the starting position as you inhale.
Smith_Machine_Bent_Over_Row,vi,5,Từ từ hạ tạ về vị trí ban đầu đồng thời hít vào.
Smith_Machine_Bent_Over_Row,en,6,Repeat for the recommended amount of repetitions.
Smith_Machine_Bent_Over_Row,vi,6,Lặp lại số lần được khuyến nghị.
Smith_Machine_Calf_Raise,en,1,"Place a block or weight plate below the bar on the Smith machine. Set the bar to a position that best matches your height. Once the correct height is chosen and the bar is loaded, step onto the plates with the balls of your feet and place the bar on the back of your shoulders."
Smith_Machine_Calf_Raise,vi,1,"Đặt khối chặn hoặc tạ bên dưới thanh tạ máy Smith. Điều chỉnh thanh tạ phù hợp với chiều cao. Sau khi chọn đúng chiều cao và nạp tạ, bước lên tạ bằng nửa trước bàn chân và đặt thanh tạ sau vai."
Smith_Machine_Calf_Raise,en,2,Take the bar with both hands facing forward. Rotate the bar to unrack it. This will be your starting position.
Smith_Machine_Calf_Raise,vi,2,"Cầm thanh tạ bằng hai tay, lòng bàn tay hướng về phía trước. Xoay thanh tạ để tháo ra khỏi giá. Đây là vị trí bắt đầu."
Smith_Machine_Calf_Raise,en,3,"Raise your heels as high as possible by pushing off of the balls of your feet, flexing your calf at the top of the contraction. Your knees should remain extended. Hold the contracted position for a second before you start to go back down."
Smith_Machine_Calf_Raise,vi,3,"Nhón gót chân lên cao nhất có thể bằng cách dồn lực vào mũi bàn chân, siết cơ bắp chân khi lên đỉnh. Giữ đầu gối thẳng. Giữ tư thế siết chặt trong một giây trước khi hạ xuống."
Smith_Machine_Calf_Raise,en,4,Return slowly to the starting position as you breathe in while lowering your heels.
Smith_Machine_Calf_Raise,vi,4,"Thở vào, từ từ về tư thế ban đầu, đồng thời hạ gót chân."
Smith_Machine_Calf_Raise,en,5,Repeat for the recommended amount of repetitions.
Smith_Machine_Calf_Raise,vi,5,Lặp lại với số lần tập khuyến nghị.
Smith_Machine_Close-Grip_Bench_Press,en,1,"Place a flat bench underneath the smith machine. Place the barbell at a height that you can reach when lying down and your arms are almost fully extended. Once the weight you need is selected, lie down on the flat bench. Using a close and pronated grip (palms facing forward) that is around shoulder width, unlock the bar from the rack and hold it straight over you with your arms locked. This will be your starting position."
Smith_Machine_Close-Grip_Bench_Press,vi,1,"Đặt ghế phẳng dưới máy Smith. Đặt tạ đòn ở độ cao vừa tầm khi nằm xuống, tay gần như duỗi thẳng. Chọn mức tạ, nằm xuống ghế phẳng. Dùng tay nắm chặt và úp (lòng bàn tay hướng ra trước), rộng bằng vai, mở khóa tạ đòn và giữ thẳng trên người, tay thẳng. Đây là vị trí bắt đầu."
Smith_Machine_Close-Grip_Bench_Press,en,2,"As you breathe in, come down slowly until you feel the bar on your middle chest. Tip: Make sure that as opposed to a regular bench press, you keep the elbows close to the torso at all times in order to maximize triceps involvement."
Smith_Machine_Close-Grip_Bench_Press,vi,2,"Khi hít vào, hạ thanh tạ xuống từ từ chạm giữa ngực. Mẹo: Để tối đa hóa sự tham gia của cơ tam đầu, hãy giữ khuỷu tay gần thân người, khác với động tác đẩy ngực thông thường."
Smith_Machine_Close-Grip_Bench_Press,en,3,"After a second pause, bring the bar back to the starting position as you breathe out and push the bar using your triceps muscles. Lock your arms in the contracted position, hold for a second and then start coming down slowly again. Tip: It should take at least twice as long to go down than to come up."
Smith_Machine_Close-Grip_Bench_Press,vi,3,"Sau một giây nghỉ, thở ra và dùng cơ tam đầu đẩy thanh tạ về vị trí ban đầu. Khóa tay ở vị trí co, giữ một giây rồi từ từ hạ xuống. Lưu ý: Thời gian hạ xuống nên gấp đôi thời gian nâng lên."
Smith_Machine_Close-Grip_Bench_Press,en,4,Repeat the movement for the prescribed amount of repetitions.
Smith_Machine_Close-Grip_Bench_Press,vi,4,Lặp lại động tác theo số lần quy định.
Smith_Machine_Close-Grip_Bench_Press,en,5,"When you are done, lock the bar back in the rack."
Smith_Machine_Close-Grip_Bench_Press,vi,5,"Khi tập xong, khóa thanh tạ lại vào giá."
Smith_Machine_Decline_Press,en,1,Position a decline bench in the rack so that the bar will be above your chest. Load an appropriate weight and take your place on the bench.
Smith_Machine_Decline_Press,vi,1,Đặt ghế dốc xuống (decline bench) vào giá đỡ sao cho thanh tạ nằm phía trên ngực. Lắp tạ thích hợp và nằm lên ghế.
Smith_Machine_Decline_Press,en,2,Rotate the bar to unhook it from the rack and fully extend your arms. Your back should be slightly arched and your shoulder blades retracted. This will be your starting position.
Smith_Machine_Decline_Press,vi,2,"Xoay thanh tạ để tháo khỏi giá và duỗi thẳng tay. Lưng hơi cong, vai rút lại. Đây là vị trí bắt đầu."
Smith_Machine_Decline_Press,en,3,"Begin the movement by flexing your arms, lowering the bar to your chest."
Smith_Machine_Decline_Press,vi,3,"Bắt đầu động tác bằng cách gập tay, hạ thanh tạ xuống ngực."
Smith_Machine_Decline_Press,en,4,"Pause briefly, and then extend your arms to push the weight back to the starting position."
Smith_Machine_Decline_Press,vi,4,"Tạm dừng một chút, sau đó duỗi tay đẩy tạ về vị trí ban đầu."
Smith_Machine_Decline_Press,en,5,"After completing the desired number of repetitions, rotate the bar to rack the weight."
